ItemType	Code	Equiv1	Equiv2	*CTC	Repair	Body	BodyLoc1	BodyLoc2	Shoots	Quiver	Throwable	Reload	ReEquip	AutoStack	Magic	Rare	Normal	Beltable	MaxSockets1	MaxSocketsLevelThreshold1	MaxSockets2	MaxSocketsLevelThreshold2	MaxSockets3	TreasureClass	Rarity	StaffMods	Class	VarInvGfx	InvGfx1	InvGfx2	InvGfx3	InvGfx4	InvGfx5	InvGfx6	StorePage	*eol
F988	F988			id188 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F989	F989			id188 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F990	F990			id188 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F991	F991			id189 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F992	F992			id189 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F993	F993			id189 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F994	F994			id189 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F995	F995			id189 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F996	F996			id189 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F997	F997			id189 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F998	F998			id189 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
F999	F999			id189 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g000	g000			id189 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g001	g001			id189 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g002	g002			id189 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g003	g003			id189 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g004	g004			id189 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g005	g005			id189 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g006	g006			id189 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g007	g007			id189 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g008	g008			id189 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g009	g009			id189 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g010	g010			id189 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g011	g011			id189 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g012	g012			id189 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g013	g013			id189 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g014	g014			id189 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g015	g015			id189 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g016	g016			id189 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g017	g017			id189 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g018	g018			id189 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g019	g019			id189 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g020	g020			id189 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g021	g021			id189 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g022	g022			id189 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g023	g023			id189 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g024	g024			id189 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g025	g025			id189 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g026	g026			id189 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g027	g027			id189 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g028	g028			id189 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g029	g029			id189 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g030	g030			id189 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g031	g031			id189 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g032	g032			id189 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g033	g033			id189 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g034	g034			id189 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g035	g035			id189 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g036	g036			id189 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g037	g037			id189 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g038	g038			id189 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g039	g039			id189 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g040	g040			id189 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g041	g041			id189 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g042	g042			id189 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g043	g043			id189 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g044	g044			id189 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g045	g045			id189 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g046	g046			id189 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g047	g047			id189 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g048	g048			id189 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g049	g049			id189 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g050	g050			id189 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g051	g051			id189 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g052	g052			id189 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g053	g053			id189 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g054	g054			id189 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g055	g055			id190 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g056	g056			id190 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g057	g057			id190 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g058	g058			id190 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g059	g059			id190 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g060	g060			id190 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g061	g061			id190 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g062	g062			id190 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g063	g063			id190 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g064	g064			id190 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g065	g065			id190 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g066	g066			id190 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g067	g067			id190 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g068	g068			id190 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g069	g069			id190 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g070	g070			id190 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g071	g071			id190 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g072	g072			id190 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g073	g073			id190 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g074	g074			id190 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g075	g075			id190 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g076	g076			id190 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g077	g077			id190 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g078	g078			id190 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g079	g079			id190 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g080	g080			id190 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g081	g081			id190 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g082	g082			id190 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g083	g083			id190 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g084	g084			id190 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g085	g085			id190 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g086	g086			id190 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g087	g087			id190 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g088	g088			id190 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g089	g089			id190 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g090	g090			id190 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g091	g091			id190 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g092	g092			id190 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g093	g093			id190 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g094	g094			id190 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g095	g095			id190 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g096	g096			id190 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g097	g097			id190 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g098	g098			id190 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g099	g099			id190 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g100	g100			id190 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g101	g101			id190 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g102	g102			id190 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g103	g103			id190 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g104	g104			id190 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g105	g105			id190 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g106	g106			id190 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g107	g107			id190 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g108	g108			id190 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g109	g109			id190 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g110	g110			id190 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g111	g111			id190 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g112	g112			id190 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g113	g113			id190 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g114	g114			id190 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g115	g115			id190 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g116	g116			id190 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g117	g117			id190 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g118	g118			id190 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g119	g119			id191 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g120	g120			id191 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g121	g121			id191 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g122	g122			id191 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g123	g123			id191 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g124	g124			id191 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g125	g125			id191 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g126	g126			id191 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g127	g127			id191 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g128	g128			id191 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g129	g129			id191 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g130	g130			id191 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g131	g131			id191 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g132	g132			id191 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g133	g133			id191 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g134	g134			id191 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g135	g135			id191 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g136	g136			id191 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g137	g137			id191 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g138	g138			id191 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g139	g139			id191 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g140	g140			id191 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g141	g141			id191 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g142	g142			id191 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g143	g143			id191 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g144	g144			id191 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g145	g145			id191 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g146	g146			id191 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g147	g147			id191 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g148	g148			id191 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g149	g149			id191 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g150	g150			id191 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g151	g151			id191 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g152	g152			id191 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g153	g153			id191 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g154	g154			id191 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g155	g155			id191 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g156	g156			id191 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g157	g157			id191 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g158	g158			id191 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g159	g159			id191 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g160	g160			id191 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g161	g161			id191 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g162	g162			id191 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g163	g163			id191 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g164	g164			id191 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g165	g165			id191 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g166	g166			id191 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g167	g167			id191 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g168	g168			id191 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g169	g169			id191 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g170	g170			id191 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g171	g171			id191 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g172	g172			id191 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g173	g173			id191 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g174	g174			id191 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g175	g175			id191 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g176	g176			id191 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g177	g177			id191 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g178	g178			id191 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g179	g179			id191 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g180	g180			id191 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g181	g181			id191 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g182	g182			id191 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g183	g183			id192 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g184	g184			id192 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g185	g185			id192 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g186	g186			id192 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g187	g187			id192 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g188	g188			id192 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g189	g189			id192 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g190	g190			id192 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g191	g191			id192 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g192	g192			id192 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g193	g193			id192 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g194	g194			id192 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g195	g195			id192 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g196	g196			id192 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g197	g197			id192 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g198	g198			id192 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g199	g199			id192 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g200	g200			id192 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g201	g201			id192 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g202	g202			id192 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g203	g203			id192 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g204	g204			id192 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g205	g205			id192 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g206	g206			id192 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g207	g207			id192 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g208	g208			id192 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g209	g209			id192 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g210	g210			id192 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g211	g211			id192 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g212	g212			id192 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g213	g213			id192 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g214	g214			id192 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g215	g215			id192 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g216	g216			id192 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g217	g217			id192 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g218	g218			id192 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g219	g219			id192 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g220	g220			id192 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g221	g221			id192 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g222	g222			id192 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g223	g223			id192 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g224	g224			id192 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g225	g225			id192 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g226	g226			id192 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g227	g227			id192 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g228	g228			id192 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g229	g229			id192 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g230	g230			id192 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g231	g231			id192 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g232	g232			id192 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g233	g233			id192 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g234	g234			id192 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g235	g235			id192 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g236	g236			id192 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g237	g237			id192 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g238	g238			id192 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g239	g239			id192 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g240	g240			id192 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g241	g241			id192 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g242	g242			id192 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g243	g243			id192 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g244	g244			id192 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g245	g245			id192 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g246	g246			id192 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g247	g247			id193 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g248	g248			id193 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g249	g249			id193 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g250	g250			id193 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g251	g251			id193 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g252	g252			id193 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g253	g253			id193 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g254	g254			id193 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g255	g255			id193 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g256	g256			id193 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g257	g257			id193 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g258	g258			id193 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g259	g259			id193 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g260	g260			id193 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g261	g261			id193 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g262	g262			id193 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g263	g263			id193 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g264	g264			id193 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g265	g265			id193 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g266	g266			id193 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g267	g267			id193 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g268	g268			id193 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g269	g269			id193 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g270	g270			id193 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g271	g271			id193 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g272	g272			id193 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g273	g273			id193 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g274	g274			id193 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g275	g275			id193 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g276	g276			id193 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g277	g277			id193 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g278	g278			id193 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
g279	g279			id193 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
